,x,y,files,labels,dblabels,scores,Outliers,Scores - Linear,Scores - Log,colors
kplr007206213-2011073133259_llc.fits,-0.4201745893125317,0.9761219293389414,./Plots/kplr007206213-2011073133259_llc.png,KIC 7206213,0,0.0019664663068576014,#009999,#fde725,#95d840,#1f77b4
kplr010387636-2011073133259_llc.fits,-0.6792492943695836,2.748858830415624,./Plots/kplr010387636-2011073133259_llc.png,KIC 10387636,0,0.0021492557808584904,#009999,#fde725,#8ed645,#1f77b4
kplr007762475-2011073133259_llc.fits,-0.25663758556440874,0.52749368522907,./Plots/kplr007762475-2011073133259_llc.png,KIC 7762475,0,0.0015006858250811081,#009999,#fde725,#b5de2b,#1f77b4
kplr010686322-2011073133259_llc.fits,-0.3487610490165756,0.413454117492789,./Plots/kplr010686322-2011073133259_llc.png,KIC 10686322,0,0.003324078910325056,#009999,#fbe723,#63cb5f,#1f77b4
kplr006350976-2011073133259_llc.fits,-0.29599278075771607,0.09203652609009122,./Plots/kplr006350976-2011073133259_llc.png,KIC 6350976,0,0.0030019159930033705,#009999,#fbe723,#6ccd5a,#1f77b4
kplr004070746-2011073133259_llc.fits,-0.2396261742334084,-1.0735817609237905,./Plots/kplr004070746-2011073133259_llc.png,KIC 4070746,0,0.0019331236639428737,#009999,#fde725,#98d83e,#1f77b4
kplr006509693-2011073133259_llc.fits,-0.5974055997231705,0.668091132174103,./Plots/kplr006509693-2011073133259_llc.png,KIC 6509693,0,0.0010239346526692314,#009999,#fde725,#dde318,#1f77b4
kplr002721455-2011073133259_llc.fits,-0.33728610802495007,1.2789211351354284,./Plots/kplr002721455-2011073133259_llc.png,KIC 2721455,0,0.0015259581995320788,#009999,#fde725,#b2dd2d,#1f77b4
kplr003757656-2011073133259_llc.fits,-0.5146070867038348,0.39943127707223536,./Plots/kplr003757656-2011073133259_llc.png,KIC 3757656,0,0.0013284112407838063,#009999,#fde725,#c2df23,#1f77b4
kplr007708454-2011073133259_llc.fits,-0.17085998340263686,0.8871402730848169,./Plots/kplr007708454-2011073133259_llc.png,KIC 7708454,0,0.0020542591971653983,#009999,#fde725,#93d741,#1f77b4
kplr008120461-2011073133259_llc.fits,-0.3739671024448395,-0.8940265481674886,./Plots/kplr008120461-2011073133259_llc.png,KIC 8120461,0,0.002988886340256877,#009999,#fbe723,#6ccd5a,#1f77b4
kplr004661505-2011073133259_llc.fits,-0.3053997675045512,-1.1473756757317233,./Plots/kplr004661505-2011073133259_llc.png,KIC 4661505,0,0.0048447783867626975,#009999,#f8e621,#42be71,#1f77b4
kplr006791804-2011073133259_llc.fits,-0.42101256147742727,2.3273123039495553,./Plots/kplr006791804-2011073133259_llc.png,KIC 6791804,0,0.0016475448186674632,#009999,#fde725,#aadc32,#1f77b4
kplr005811615-2011073133259_llc.fits,-0.5159478387820852,-0.1829166168196522,./Plots/kplr005811615-2011073133259_llc.png,KIC 5811615,0,0.001993169729317662,#009999,#fde725,#95d840,#1f77b4
kplr007502545-2011073133259_llc.fits,0.05377367964748388,-4.101271183523875,./Plots/kplr007502545-2011073133259_llc.png,KIC 7502545,0,0.0034330061123889017,#009999,#fbe723,#5ec962,#1f77b4
kplr007941166-2011073133259_llc.fits,-0.18476049448900964,1.2566549036651136,./Plots/kplr007941166-2011073133259_llc.png,KIC 7941166,0,0.0018949035770017427,#009999,#fde725,#9bd93c,#1f77b4
kplr008197101-2011073133259_llc.fits,-0.5413879076469746,1.8059515273630429,./Plots/kplr008197101-2011073133259_llc.png,KIC 8197101,0,0.0015647535865686748,#009999,#fde725,#b0dd2f,#1f77b4
kplr006100516-2011073133259_llc.fits,-0.47363200141279116,0.8314931818404502,./Plots/kplr006100516-2011073133259_llc.png,KIC 6100516,0,0.001869425161285763,#009999,#fde725,#9dd93b,#1f77b4
kplr007671407-2011073133259_llc.fits,-0.00925266507256407,-2.3050127425442417,./Plots/kplr007671407-2011073133259_llc.png,KIC 7671407,0,0.004029645481277671,#009999,#f8e621,#52c569,#1f77b4
kplr008747910-2011073133259_llc.fits,0.3476769371674909,-4.156008176289196,./Plots/kplr008747910-2011073133259_llc.png,KIC 8747910,0,0.006995194959958946,#009999,#f4e61e,#2cb17e,#1f77b4
kplr004243284-2011073133259_llc.fits,0.3949025258378369,-3.648541072952366,./Plots/kplr004243284-2011073133259_llc.png,KIC 4243284,0,0.005905122743810673,#009999,#f6e620,#35b779,#1f77b4
kplr009292100-2011073133259_llc.fits,-0.34144232902070737,1.3082471851458284,./Plots/kplr009292100-2011073133259_llc.png,KIC 9292100,0,0.0025084979334496545,#009999,#fbe723,#7cd250,#1f77b4
kplr010231171-2011073133259_llc.fits,-0.24734870849691626,-1.6743527258131714,./Plots/kplr010231171-2011073133259_llc.png,KIC 10231171,0,0.0036274532533451627,#009999,#f8e621,#5ac864,#1f77b4
kplr004636936-2011073133259_llc.fits,-0.8013192745078528,3.4729316838106032,./Plots/kplr004636936-2011073133259_llc.png,KIC 4636936,0,0.0021664556725483276,#009999,#fde725,#8bd646,#1f77b4
kplr010810288-2011073133259_llc.fits,-0.36133937492268886,2.135545702489583,./Plots/kplr010810288-2011073133259_llc.png,KIC 10810288,0,0.0019286829202226467,#009999,#fde725,#98d83e,#1f77b4
kplr007840820-2011073133259_llc.fits,-0.20521973103315297,0.9666324014363451,./Plots/kplr007840820-2011073133259_llc.png,KIC 7840820,0,0.0013776661823215988,#009999,#fde725,#bddf26,#1f77b4
kplr006307767-2011073133259_llc.fits,-0.43026483709332153,1.6445723003329247,./Plots/kplr006307767-2011073133259_llc.png,KIC 6307767,0,0.0024520793455450065,#009999,#fbe723,#7fd34e,#1f77b4
kplr010024834-2011073133259_llc.fits,-0.3099623999841636,3.152558809244858,./Plots/kplr010024834-2011073133259_llc.png,KIC 10024834,0,0.001822358668979977,#009999,#fde725,#a0da39,#1f77b4
kplr005525160-2011073133259_llc.fits,-0.5336287144010741,-0.07842327808051734,./Plots/kplr005525160-2011073133259_llc.png,KIC 5525160,0,0.0033857330475588325,#009999,#fbe723,#60ca60,#1f77b4
kplr012006927-2011073133259_llc.fits,0.29557201948593886,-6.159875747192553,./Plots/kplr012006927-2011073133259_llc.png,KIC 12006927,0,0.004754610233078309,#009999,#f8e621,#44bf70,#1f77b4
kplr004176013-2011073133259_llc.fits,-0.46782550820151697,-0.15456447191359526,./Plots/kplr004176013-2011073133259_llc.png,KIC 4176013,0,0.0021327630096302933,#009999,#fde725,#8ed645,#1f77b4
kplr003838258-2011073133259_llc.fits,0.6994346305855275,-6.404779753637532,./Plots/kplr003838258-2011073133259_llc.png,KIC 3838258,0,0.00798696368779763,#009999,#f1e51d,#26ad81,#1f77b4
kplr008823130-2011073133259_llc.fits,-0.03799463127465906,-1.2636297719974896,./Plots/kplr008823130-2011073133259_llc.png,KIC 8823130,0,0.00424407081036374,#009999,#f8e621,#4ec36b,#1f77b4
kplr010267364-2011073133259_llc.fits,0.48350380092701617,-2.3683198809187287,./Plots/kplr010267364-2011073133259_llc.png,KIC 10267364,0,0.002682430001792721,#009999,#fbe723,#77d153,#1f77b4
kplr007987248-2011073133259_llc.fits,-0.5427043142447684,1.3210362374225588,./Plots/kplr007987248-2011073133259_llc.png,KIC 7987248,0,0.0014030289239062052,#009999,#fde725,#bade28,#1f77b4
kplr006956255-2011073133259_llc.fits,-0.09516169505368646,-0.795931927159765,./Plots/kplr006956255-2011073133259_llc.png,KIC 6956255,0,0.003075237070994306,#009999,#fbe723,#69cd5b,#1f77b4
kplr008959288-2011073133259_llc.fits,1.3620541939657052,-7.544737498645523,./Plots/kplr008959288-2011073133259_llc.png,KIC 8959288,-1,0.020456992900433076,#333366,#dde318,#23888e,#1f77b4
kplr001701678-2011073133259_llc.fits,-0.3066878467031658,0.9508565888641566,./Plots/kplr001701678-2011073133259_llc.png,KIC 1701678,0,0.001250792821504951,#009999,#fde725,#c8e020,#1f77b4
kplr008174777-2011073133259_llc.fits,-0.30428650448733385,-0.8378709395247991,./Plots/kplr008174777-2011073133259_llc.png,KIC 8174777,0,0.0016774290842403474,#009999,#fde725,#a8db34,#1f77b4
kplr010485272-2011073133259_llc.fits,-0.3708340978436087,-0.6324607563071545,./Plots/kplr010485272-2011073133259_llc.png,KIC 10485272,0,0.004304679258344107,#009999,#f8e621,#4cc26c,#1f77b4
kplr011193513-2011073133259_llc.fits,-0.47511744897938596,2.4070834649777324,./Plots/kplr011193513-2011073133259_llc.png,KIC 11193513,0,0.002699847796070345,#009999,#fbe723,#75d054,#1f77b4
kplr007118457-2011073133259_llc.fits,-0.3350909588673969,-0.5888038705671632,./Plots/kplr007118457-2011073133259_llc.png,KIC 7118457,0,0.003026627732246424,#009999,#fbe723,#6ccd5a,#1f77b4
kplr008776702-2011073133259_llc.fits,-0.34321339487127017,-0.17516791192295006,./Plots/kplr008776702-2011073133259_llc.png,KIC 8776702,0,0.004265002984890886,#009999,#f8e621,#4cc26c,#1f77b4
kplr009426610-2011073133259_llc.fits,-0.1653643676797977,-0.8775425590958805,./Plots/kplr009426610-2011073133259_llc.png,KIC 9426610,0,0.002804286213419568,#009999,#fbe723,#73d056,#1f77b4
kplr008963725-2011073133259_llc.fits,-0.34691954125321217,-1.4949722162726014,./Plots/kplr008963725-2011073133259_llc.png,KIC 8963725,0,0.002590030501025501,#009999,#fbe723,#7ad151,#1f77b4
kplr004818952-2011073133259_llc.fits,-0.5322031839626954,2.2414503796002285,./Plots/kplr004818952-2011073133259_llc.png,KIC 4818952,0,0.003039503061647287,#009999,#fbe723,#69cd5b,#1f77b4
kplr004819343-2011073133259_llc.fits,-0.5097731763414204,2.1586857089257805,./Plots/kplr004819343-2011073133259_llc.png,KIC 4819343,0,0.0014453615216841278,#009999,#fde725,#b8de29,#1f77b4
kplr003130966-2011073133259_llc.fits,-0.31011277822704947,1.2442484726847023,./Plots/kplr003130966-2011073133259_llc.png,KIC 3130966,0,0.002300651773160697,#009999,#fbe723,#86d549,#1f77b4
kplr010866969-2011073133259_llc.fits,0.23573807374580028,1.5984874945734968,./Plots/kplr010866969-2011073133259_llc.png,KIC 10866969,0,0.0021985151958091387,#009999,#fbe723,#8bd646,#1f77b4
kplr003098888-2011073133259_llc.fits,-0.5447503134971217,0.9601476885897883,./Plots/kplr003098888-2011073133259_llc.png,KIC 3098888,0,0.0023568001698641367,#009999,#fbe723,#84d44b,#1f77b4
kplr011198578-2011073133259_llc.fits,-0.658476030003163,1.3073540728104491,./Plots/kplr011198578-2011073133259_llc.png,KIC 11198578,0,0.0010026071585293372,#009999,#fde725,#dfe318,#1f77b4
kplr009755234-2011073133259_llc.fits,-0.36542981769750305,1.279690223500015,./Plots/kplr009755234-2011073133259_llc.png,KIC 9755234,0,0.0015975227867742344,#009999,#fde725,#addc30,#1f77b4
kplr010227316-2011073133259_llc.fits,-0.4345551440492917,1.6196460265970989,./Plots/kplr010227316-2011073133259_llc.png,KIC 10227316,0,0.00205532717614042,#009999,#fde725,#93d741,#1f77b4
kplr005542628-2011073133259_llc.fits,-0.4888000283707915,1.4274235171773118,./Plots/kplr005542628-2011073133259_llc.png,KIC 5542628,0,0.0016195724922432714,#009999,#fde725,#aadc32,#1f77b4
kplr008841113-2011073133259_llc.fits,0.9209796107369654,-5.493948447384021,./Plots/kplr008841113-2011073133259_llc.png,KIC 8841113,0,0.00851511850369054,#009999,#f1e51d,#24aa83,#1f77b4
kplr012207651-2011073133259_llc.fits,0.6501835960119005,-7.4153243409561584,./Plots/kplr012207651-2011073133259_llc.png,KIC 12207651,0,0.0067191606690228485,#009999,#f4e61e,#2eb37c,#1f77b4
kplr008414194-2011073133259_llc.fits,-0.5422534400778343,0.9459961816353931,./Plots/kplr008414194-2011073133259_llc.png,KIC 8414194,0,0.0027160714125156137,#009999,#fbe723,#75d054,#1f77b4
kplr009667404-2011073133259_llc.fits,-0.5170770066826655,1.5815654395780123,./Plots/kplr009667404-2011073133259_llc.png,KIC 9667404,0,0.0012185436288973878,#009999,#fde725,#cae11f,#1f77b4
kplr008148818-2011073133259_llc.fits,-0.5609105467439061,2.216341068950255,./Plots/kplr008148818-2011073133259_llc.png,KIC 8148818,0,0.0014195863600574127,#009999,#fde725,#bade28,#1f77b4
kplr010601075-2011073133259_llc.fits,-0.37555507983670744,1.1068396477675018,./Plots/kplr010601075-2011073133259_llc.png,KIC 10601075,0,0.0019993654256939115,#009999,#fde725,#95d840,#1f77b4
kplr011038230-2011073133259_llc.fits,-0.6372332815498822,3.144105784246986,./Plots/kplr011038230-2011073133259_llc.png,KIC 11038230,0,0.0019256424608071272,#009999,#fde725,#98d83e,#1f77b4
kplr010352244-2011073133259_llc.fits,0.5338319957669123,-4.54342959952184,./Plots/kplr010352244-2011073133259_llc.png,KIC 10352244,0,0.006354328204042662,#009999,#f6e620,#31b57b,#1f77b4
kplr003937857-2011073133259_llc.fits,-0.4544437282620523,0.1681031698147899,./Plots/kplr003937857-2011073133259_llc.png,KIC 3937857,0,0.0019235868344096136,#009999,#fde725,#98d83e,#1f77b4
kplr005559993-2011073133259_llc.fits,0.5705403087751493,-4.560585386573472,./Plots/kplr005559993-2011073133259_llc.png,KIC 5559993,0,0.007451795879465259,#009999,#f4e61e,#28ae80,#1f77b4
kplr001571732-2011073133259_llc.fits,0.041509464220767255,-3.107508117566715,./Plots/kplr001571732-2011073133259_llc.png,KIC 1571732,0,0.005757493909702786,#009999,#f6e620,#37b878,#1f77b4
kplr006195999-2011073133259_llc.fits,1.9221860480213249,-5.645080915961251,./Plots/kplr006195999-2011073133259_llc.png,KIC 6195999,-1,0.018099914222035152,#333366,#dfe318,#228d8d,#1f77b4
kplr009474619-2011073133259_llc.fits,-0.15554556338250686,-0.20129969183323906,./Plots/kplr009474619-2011073133259_llc.png,KIC 9474619,0,0.00159113089327434,#009999,#fde725,#addc30,#1f77b4
kplr009051650-2011073133259_llc.fits,-0.5300027491809712,1.0161143277725537,./Plots/kplr009051650-2011073133259_llc.png,KIC 9051650,0,0.002461353934143736,#009999,#fbe723,#7fd34e,#1f77b4
kplr005353335-2011073133259_llc.fits,-0.26533159787993954,1.7687687383365271,./Plots/kplr005353335-2011073133259_llc.png,KIC 5353335,0,0.0013173187949541314,#009999,#fde725,#c2df23,#1f77b4
kplr005295387-2011073133259_llc.fits,-0.3145968970603682,-2.127721625884312,./Plots/kplr005295387-2011073133259_llc.png,KIC 5295387,0,0.00291951103374335,#009999,#fbe723,#6ece58,#1f77b4
kplr010419108-2011073133259_llc.fits,-0.40131137417932006,-1.1326087120084944,./Plots/kplr010419108-2011073133259_llc.png,KIC 10419108,0,0.0028987565793821305,#009999,#fbe723,#6ece58,#1f77b4
kplr005361169-2011073133259_llc.fits,0.427225654772261,-3.15615076582222,./Plots/kplr005361169-2011073133259_llc.png,KIC 5361169,0,0.004488894143045203,#009999,#f8e621,#48c16e,#1f77b4
kplr005795688-2011073133259_llc.fits,-0.04770525975852372,-1.0153371035948864,./Plots/kplr005795688-2011073133259_llc.png,KIC 5795688,0,0.003104247966429963,#009999,#fbe723,#69cd5b,#1f77b4
kplr004489106-2011073133259_llc.fits,-0.3315459503024076,1.8944113237801428,./Plots/kplr004489106-2011073133259_llc.png,KIC 4489106,0,0.0012519621449462385,#009999,#fde725,#c8e020,#1f77b4
kplr006697891-2011073133259_llc.fits,-0.44708873153850276,1.400212278691635,./Plots/kplr006697891-2011073133259_llc.png,KIC 6697891,0,0.002095676093849449,#009999,#fde725,#90d743,#1f77b4
kplr010933533-2011073133259_llc.fits,-0.35934437253699025,-1.0108146356480443,./Plots/kplr010933533-2011073133259_llc.png,KIC 10933533,0,0.0023187933590858583,#009999,#fbe723,#86d549,#1f77b4
kplr009101051-2011073133259_llc.fits,-0.542005579843824,0.5047273596548976,./Plots/kplr009101051-2011073133259_llc.png,KIC 9101051,0,0.0009595928236152457,#009999,#fde725,#e5e419,#1f77b4
kplr003854825-2011073133259_llc.fits,-0.41136955840740386,1.2366563937507606,./Plots/kplr003854825-2011073133259_llc.png,KIC 3854825,0,0.000955889233476984,#009999,#fde725,#e5e419,#1f77b4
kplr007265452-2011073133259_llc.fits,-0.3283480028568907,1.3278157179252343,./Plots/kplr007265452-2011073133259_llc.png,KIC 7265452,0,0.0015370727994049548,#009999,#fde725,#b2dd2d,#1f77b4
kplr011282406-2011073133259_llc.fits,-0.39474611630111917,-0.20159341338236295,./Plots/kplr011282406-2011073133259_llc.png,KIC 11282406,0,0.0018031654637206656,#009999,#fde725,#a0da39,#1f77b4
kplr004663297-2011073133259_llc.fits,-0.27607466516922674,2.9259981436316913,./Plots/kplr004663297-2011073133259_llc.png,KIC 4663297,0,0.0020231708518064695,#009999,#fde725,#93d741,#1f77b4
kplr009655438-2011073133259_llc.fits,-0.27535830945783446,-2.0362872024036895,./Plots/kplr009655438-2011073133259_llc.png,KIC 9655438,0,0.007525733462273447,#009999,#f4e61e,#28ae80,#1f77b4
kplr009813521-2011073133259_llc.fits,-0.3708268989479597,2.148790925606178,./Plots/kplr009813521-2011073133259_llc.png,KIC 9813521,0,0.0020972769497840217,#009999,#fde725,#90d743,#1f77b4
kplr004989983-2011073133259_llc.fits,-0.5578904551653268,1.1184072673604974,./Plots/kplr004989983-2011073133259_llc.png,KIC 4989983,0,0.0009838374426113484,#009999,#fde725,#e2e418,#1f77b4
kplr008816367-2011073133259_llc.fits,-0.11886653290343094,-1.8765981042280544,./Plots/kplr008816367-2011073133259_llc.png,KIC 8816367,0,0.0035210879232164998,#009999,#fbe723,#5cc863,#1f77b4
kplr003097194-2011073133259_llc.fits,0.30420579562067157,-2.687515028203137,./Plots/kplr003097194-2011073133259_llc.png,KIC 3097194,0,0.0042134220684276556,#009999,#f8e621,#4ec36b,#1f77b4
kplr010289452-2011073133259_llc.fits,0.020878146877480703,-1.3259037484029073,./Plots/kplr010289452-2011073133259_llc.png,KIC 10289452,0,0.003910816097812572,#009999,#f8e621,#54c568,#1f77b4
kplr005612508-2011073133259_llc.fits,-0.2856272837325656,-1.2337500631860987,./Plots/kplr005612508-2011073133259_llc.png,KIC 5612508,0,0.0028478390949016846,#009999,#fbe723,#70cf57,#1f77b4
kplr005726287-2011073133259_llc.fits,-0.5096083326882495,1.350627436619292,./Plots/kplr005726287-2011073133259_llc.png,KIC 5726287,0,0.0012184238454733605,#009999,#fde725,#cae11f,#1f77b4
kplr012071169-2011073133259_llc.fits,-0.2922762826701966,0.8612651990130468,./Plots/kplr012071169-2011073133259_llc.png,KIC 12071169,0,0.0022693804569792735,#009999,#fbe723,#89d548,#1f77b4
kplr009291765-2011073133259_llc.fits,-0.26602757455860127,-2.29149621848449,./Plots/kplr009291765-2011073133259_llc.png,KIC 9291765,0,0.003602663990975036,#009999,#fbe723,#5ac864,#1f77b4
kplr009073065-2011073133259_llc.fits,-0.533109439862205,1.6476683294350765,./Plots/kplr009073065-2011073133259_llc.png,KIC 9073065,0,0.003613019066626256,#009999,#fbe723,#5ac864,#1f77b4
kplr010119227-2011073133259_llc.fits,-0.6235273256279689,1.4586607832938092,./Plots/kplr010119227-2011073133259_llc.png,KIC 10119227,0,0.0022693217111094213,#009999,#fbe723,#89d548,#1f77b4
kplr006131278-2011073133259_llc.fits,-0.5085625602374892,1.89332260512055,./Plots/kplr006131278-2011073133259_llc.png,KIC 6131278,0,0.002952638321313204,#009999,#fbe723,#6ece58,#1f77b4
kplr010229832-2011073133259_llc.fits,-0.5232907279852038,1.5681388109841716,./Plots/kplr010229832-2011073133259_llc.png,KIC 10229832,0,0.0014226845095557865,#009999,#fde725,#bade28,#1f77b4
kplr008240242-2011073133259_llc.fits,-0.214379810158056,-1.8536741910037366,./Plots/kplr008240242-2011073133259_llc.png,KIC 8240242,0,0.00569695463171222,#009999,#f6e620,#38b977,#1f77b4
kplr007905427-2011073133259_llc.fits,-0.4926019048233804,1.3202462473573005,./Plots/kplr007905427-2011073133259_llc.png,KIC 7905427,0,0.0013342098398423442,#009999,#fde725,#c0df25,#1f77b4
kplr003222027-2011073133259_llc.fits,-0.2644855152501875,0.7788737736647783,./Plots/kplr003222027-2011073133259_llc.png,KIC 3222027,0,0.0012691569414851362,#009999,#fde725,#c5e021,#1f77b4
kplr008553674-2011073133259_llc.fits,-0.5101897332524791,0.7256967990097554,./Plots/kplr008553674-2011073133259_llc.png,KIC 8553674,0,0.0013877424222841373,#009999,#fde725,#bddf26,#1f77b4
kplr004070571-2011073133259_llc.fits,-0.35358599749329506,-0.2158299568353547,./Plots/kplr004070571-2011073133259_llc.png,KIC 4070571,0,0.004048613006746245,#009999,#f8e621,#52c569,#1f77b4
kplr010448508-2011073133259_llc.fits,-0.513163064154226,-0.09150476283144864,./Plots/kplr010448508-2011073133259_llc.png,KIC 10448508,0,0.0014564309052311657,#009999,#fde725,#b8de29,#1f77b4
kplr003542360-2011073133259_llc.fits,-0.4651955839100041,0.13460352751637486,./Plots/kplr003542360-2011073133259_llc.png,KIC 3542360,0,0.0024281277070264035,#009999,#fbe723,#81d34d,#1f77b4
kplr007812890-2011073133259_llc.fits,-0.22750787319382962,-1.2375286872153992,./Plots/kplr007812890-2011073133259_llc.png,KIC 7812890,0,0.0033378583254319956,#009999,#fbe723,#63cb5f,#1f77b4
kplr006932641-2011073133259_llc.fits,-0.2884672044134432,0.23441149984999085,./Plots/kplr006932641-2011073133259_llc.png,KIC 6932641,0,0.0029299433592444553,#009999,#fbe723,#6ece58,#1f77b4
kplr010472713-2011073133259_llc.fits,-0.41571185824107226,-0.1682579765463788,./Plots/kplr010472713-2011073133259_llc.png,KIC 10472713,0,0.0027567880846687863,#009999,#fbe723,#73d056,#1f77b4
kplr007622486-2011073133259_llc.fits,1.4983597214315247,1.279613697659136,./Plots/kplr007622486-2011073133259_llc.png,KIC 7622486,-1,0.02104524315725723,#333366,#dae319,#24878e,#1f77b4
kplr011043643-2011073133259_llc.fits,-0.2857741472444835,2.064746233186389,./Plots/kplr011043643-2011073133259_llc.png,KIC 11043643,0,0.0016582077861706968,#009999,#fde725,#a8db34,#1f77b4
kplr007603635-2011073133259_llc.fits,-0.3386809024663888,0.08225979511873954,./Plots/kplr007603635-2011073133259_llc.png,KIC 7603635,0,0.0017284661911321914,#009999,#fde725,#a5db36,#1f77b4
kplr012405440-2011073133259_llc.fits,-0.2957128853128558,-0.5654213733863432,./Plots/kplr012405440-2011073133259_llc.png,KIC 12405440,0,0.0035770654348393363,#009999,#fbe723,#5cc863,#1f77b4
kplr010011329-2011073133259_llc.fits,0.17466903603648976,-2.2818842141802476,./Plots/kplr010011329-2011073133259_llc.png,KIC 10011329,0,0.0048171168985406635,#009999,#f8e621,#42be71,#1f77b4
kplr008548392-2011073133259_llc.fits,-0.3575458949211864,0.5004947606127597,./Plots/kplr008548392-2011073133259_llc.png,KIC 8548392,0,0.002048713059188685,#009999,#fde725,#93d741,#1f77b4
kplr010918794-2011073133259_llc.fits,-0.5989307161648169,1.1090351554411806,./Plots/kplr010918794-2011073133259_llc.png,KIC 10918794,0,0.0019520728386614138,#009999,#fde725,#98d83e,#1f77b4
kplr005957279-2011073133259_llc.fits,-0.39641124752531076,-0.857600999504752,./Plots/kplr005957279-2011073133259_llc.png,KIC 5957279,0,0.0015237085661475571,#009999,#fde725,#b2dd2d,#1f77b4
kplr005041835-2011073133259_llc.fits,-0.29381358826402965,0.8662011573695408,./Plots/kplr005041835-2011073133259_llc.png,KIC 5041835,0,0.0013262779755938672,#009999,#fde725,#c2df23,#1f77b4
kplr008285394-2011073133259_llc.fits,-0.139106399485896,-3.796074621180598,./Plots/kplr008285394-2011073133259_llc.png,KIC 8285394,0,0.00601185890012842,#009999,#f6e620,#34b679,#1f77b4
kplr010190468-2011073133259_llc.fits,-0.4346273613399267,2.6824317951421968,./Plots/kplr010190468-2011073133259_llc.png,KIC 10190468,0,0.0016174452544005732,#009999,#fde725,#aadc32,#1f77b4
kplr010513530-2011073133259_llc.fits,-0.5089965090386919,2.6915800393388856,./Plots/kplr010513530-2011073133259_llc.png,KIC 10513530,0,0.0023635153965310936,#009999,#fbe723,#84d44b,#1f77b4
kplr011611698-2011073133259_llc.fits,-0.5874965700962175,0.9935273877604247,./Plots/kplr011611698-2011073133259_llc.png,KIC 11611698,0,0.0016150905525155125,#009999,#fde725,#addc30,#1f77b4
kplr002850521-2011073133259_llc.fits,-0.4313906181982443,1.5308266117564868,./Plots/kplr002850521-2011073133259_llc.png,KIC 2850521,0,0.0009927329565650852,#009999,#fde725,#e2e418,#1f77b4
kplr009114111-2011073133259_llc.fits,3.963514929793788,-8.52453454153124,./Plots/kplr009114111-2011073133259_llc.png,KIC 9114111,1,0.0175270296975992,#ff6633,#e2e418,#218e8d,#1f77b4
kplr006373680-2011073133259_llc.fits,0.035358500008073716,-1.2225570346833046,./Plots/kplr006373680-2011073133259_llc.png,KIC 6373680,0,0.005720133150915976,#009999,#f6e620,#37b878,#1f77b4
kplr011507936-2011073133259_llc.fits,0.038654523642669934,-1.4772022956055655,./Plots/kplr011507936-2011073133259_llc.png,KIC 11507936,0,0.003584715476545751,#009999,#fbe723,#5cc863,#1f77b4
kplr006346886-2011073133259_llc.fits,0.5867199489656889,-3.5878147584751505,./Plots/kplr006346886-2011073133259_llc.png,KIC 6346886,0,0.0063862784249817785,#009999,#f6e620,#31b57b,#1f77b4
kplr007455026-2011073133259_llc.fits,0.25572568598778433,0.1627604064736962,./Plots/kplr007455026-2011073133259_llc.png,KIC 7455026,0,0.007075439840594273,#009999,#f4e61e,#2cb17e,#1f77b4
kplr004455286-2011073133259_llc.fits,-0.3829568043849397,2.682822611062981,./Plots/kplr004455286-2011073133259_llc.png,KIC 4455286,0,0.0016629418608021611,#009999,#fde725,#a8db34,#1f77b4
kplr005965460-2011073133259_llc.fits,-0.11018819248059343,1.1342923151956632,./Plots/kplr005965460-2011073133259_llc.png,KIC 5965460,0,0.001502878784512481,#009999,#fde725,#b5de2b,#1f77b4
kplr003952218-2011073133259_llc.fits,-0.5840811132465373,1.752987375610864,./Plots/kplr003952218-2011073133259_llc.png,KIC 3952218,0,0.004422072925348794,#009999,#f8e621,#4ac16d,#1f77b4
kplr010923223-2011073133259_llc.fits,-0.39806016362354457,1.8007026631049192,./Plots/kplr010923223-2011073133259_llc.png,KIC 10923223,0,0.0014426527392009422,#009999,#fde725,#b8de29,#1f77b4
kplr010340511-2011073133259_llc.fits,-0.6193239265629885,0.03833502255033626,./Plots/kplr010340511-2011073133259_llc.png,KIC 10340511,0,0.0014210831094130683,#009999,#fde725,#bade28,#1f77b4
kplr010844170-2011073133259_llc.fits,-0.29259655490419684,-0.12765114131236127,./Plots/kplr010844170-2011073133259_llc.png,KIC 10844170,0,0.001861850202557045,#009999,#fde725,#9dd93b,#1f77b4
kplr005878237-2011073133259_llc.fits,-0.5983818142555836,2.264906510360485,./Plots/kplr005878237-2011073133259_llc.png,KIC 5878237,0,0.005797110069593467,#009999,#f6e620,#37b878,#1f77b4
kplr005644133-2011073133259_llc.fits,0.9677964462755343,-11.207393920784002,./Plots/kplr005644133-2011073133259_llc.png,KIC 5644133,0,0.010773528823970032,#009999,#efe51c,#1fa188,#1f77b4
kplr007878820-2011073133259_llc.fits,-0.36378064795832077,1.4029285319483824,./Plots/kplr007878820-2011073133259_llc.png,KIC 7878820,0,0.0021617355163564985,#009999,#fde725,#8ed645,#1f77b4
kplr007215383-2011073133259_llc.fits,-0.5025559671860015,0.6947151470619827,./Plots/kplr007215383-2011073133259_llc.png,KIC 7215383,0,0.0007958974999043328,#009999,#fde725,#f8e621,#1f77b4
kplr006516481-2011073133259_llc.fits,-0.39467362167766695,-0.6831340744483885,./Plots/kplr006516481-2011073133259_llc.png,KIC 6516481,0,0.0022414163247420167,#009999,#fbe723,#89d548,#1f77b4
